Date,Open,High,Low,Close,Adj Close,Volume
9/3/2003,61.625,61.995312,59.375,59.587502,42.542236,41538368
9/4/2003,60.15625,66.40625,60.15625,65.77578,46.960335,124075904
9/5/2003,66.375,66.484375,64.5625,65.589844,46.827587,65351936
9/8/2003,66.5625,68.203125,66.015625,66.442184,47.436119,47580736
9/9/2003,67.885941,70.703125,67.270309,69.971878,49.956131,90476544
9/10/2003,68.828125,68.828125,66.471092,67.239059,48.005043,53212544
9/11/2003,65.625,67.453125,65.470314,66.008591,47.126549,45146752
9/12/2003,68.359375,68.359375,64.689064,65.028908,46.427116,53664192
9/15/2003,64.765625,65.8125,62.65625,63.111717,45.058346,48679872
9/16/2003,62.988281,66.28125,62.71875,65.765625,46.953087,52140800
9/17/2003,67.114059,68.695313,67.114059,67.627342,48.282261,70697728
9/18/2003,66.640625,67.964066,65.8125,66.267967,47.311733,50755584
9/19/2003,67.5,68.125,66.09375,67.497658,48.189667,41664000
9/22/2003,68.3125,68.671875,67.096092,68.326561,48.781456,52579648
9/23/2003,67.640625,67.889847,66.1875,67.432816,48.143375,49601280
9/24/2003,67.578125,70.96875,67.5,70.453903,50.300282,68738432
9/25/2003,67.421875,70.9375,67.421875,70.429688,50.282967,60743104
9/26/2003,70.15625,71.479691,69.390625,71.117966,50.774368,50340608
9/29/2003,71.40625,71.515625,69.570313,69.913284,49.914291,50245056
9/30/2003,71.057816,71.370316,70.189064,70.750778,50.512218,43588480
10/1/2003,70.296875,72.171875,70.033592,71.467186,51.023693,46230336
10/2/2003,71.467186,71.467186,71.467186,71.467186,51.023693,0
10/3/2003,72.375,72.625,71.014847,71.247658,50.86697,38165440
10/6/2003,71.579689,72.104691,57.96875,71.394531,50.971817,33592384
10/7/2003,71.6875,71.921875,69.426559,69.903122,49.907028,29565120
10/8/2003,70.3125,70.59375,67.742966,68.583595,48.964973,51334656
10/9/2003,69.140625,70.46875,68.221092,69.485939,49.609188,51190784
10/10/2003,73.4375,74.0625,69.921875,72.336716,51.644493,82874432
10/13/2003,73.453125,74.682816,72.65625,74.184372,52.963615,53112512
10/14/2003,74.539841,75.390625,73.455467,73.783592,52.677471,38866560
10/15/2003,73.783592,74.296875,72.84922,73.991409,52.825848,33385344
10/16/2003,74.4375,74.4375,71.65625,72.353905,51.815418,31405952
10/17/2003,72.8125,74.21875,71.875,73.986717,52.984753,43538688
10/20/2003,73.984375,74.609375,71.578125,72.232033,51.728149,29526016
10/21/2003,75,75,70.640625,71.123436,50.934246,31924608
10/22/2003,71.855469,71.855469,70.078125,70.511719,50.496174,37824192
10/23/2003,70.3125,71.25,68.453125,69.032814,49.437061,31692032
10/24/2003,81.25,81.25,69.032814,71.163284,50.962769,33502976
10/27/2003,71.359375,71.385941,69.375,69.478127,49.755978,22341824
10/28/2003,70.15078,70.859375,69.375,69.798439,49.985355,35969600
10/29/2003,70.328125,71.557816,70.328125,71.410934,51.140125,26779456
10/30/2003,72.03125,73.03125,71.015625,72.134377,51.658207,32636544
10/31/2003,71.875,74.292969,70.78125,74.042191,53.024475,36349120
11/3/2003,74.296875,78.3125,74.296875,77.800781,55.716141,47987264
11/4/2003,78.613281,79.990623,77.984375,78.538284,56.244305,39572480
11/5/2003,78.75,78.75,77.113281,78.024216,55.87616,30089216
11/6/2003,77.814842,80.432816,77.814842,79.303123,56.792034,42925056
11/7/2003,79.21875,80.15625,77.15625,77.846878,55.749153,26511744
11/10/2003,77.34375,78.125,75.580467,77.13047,55.236111,16134784
11/11/2003,76.40625,77.807816,75.989059,76.926559,55.090084,26501632
11/12/2003,77.03125,77.34375,75.471092,76.067184,54.474655,32659520
11/13/2003,76.721878,77.167191,73.453903,74.174217,53.119011,36438080
11/14/2003,74.140625,74.484375,71.583595,72.279686,51.762264,30748096
11/17/2003,72.234375,73.046875,71.71875,72.249222,51.740459,28108864
11/18/2003,72.340622,73.984375,71.578125,72.077347,51.617363,38117888
11/19/2003,71.59375,73.578125,71.328125,72.840622,52.163982,45068736
11/20/2003,73.456253,74.015625,71.722656,72.216408,51.716957,24759616
11/21/2003,71.875,73.265625,71.798439,72.991409,52.271984,25343552
11/24/2003,72.620316,73.046875,69.375,72.282028,51.763947,21499136
11/25/2003,73.28125,74.164063,73.25,73.955467,52.962364,23171392
11/26/2003,73.955467,73.955467,73.955467,73.955467,52.962364,0
11/27/2003,74.6875,77.5,74.6875,77.00547,55.146584,44810880
11/28/2003,76.25,77.5,76.177345,76.967972,55.119751,19407168
12/1/2003,77.5,81.171875,77.5,80.676559,57.775589,35861120
12/2/2003,81.265625,81.875,79.321877,80.282814,57.493622,25256512
12/3/2003,80.234375,80.453125,79.140625,79.59922,57.004078,27386560
12/4/2003,73.4375,79.671875,73.4375,79.089844,56.639294,27833408
12/5/2003,78.488281,79.247658,76.4375,76.727341,54.947407,23658048
12/8/2003,76.5625,77.109375,76.046875,76.649216,54.891476,19881472
12/9/2003,77.049217,78.265625,77.049217,77.803909,55.71838,19140608
12/10/2003,77.34375,78.75,77.052345,77.604691,55.575722,26606144
12/11/2003,78.734375,78.734375,77.21875,77.778122,55.699921,20852800
12/12/2003,78.125,78.901566,77.734375,78.626564,56.307522,22952896
12/15/2003,78.90625,80.59375,78.90625,80.300003,57.505936,18615168
12/16/2003,78.131248,81.945313,78.131248,81.700783,58.509083,40511296
12/17/2003,80.3125,81.21875,79.6875,80.029686,57.31234,28048256
12/18/2003,82.78125,82.78125,79.784378,80.138283,57.390102,26063424
12/19/2003,81.085159,83.182816,80.753128,82.199997,58.86657,37655744
12/22/2003,82.265625,83.515625,81.25,83.176559,59.565948,22904256
12/23/2003,83.149216,85.546875,83.125,85.185158,61.004383,38820544
12/24/2003,85.15625,85.15625,83.533592,84.747658,60.691048,21936704
12/25/2003,84.747658,84.747658,84.747658,84.747658,60.691048,0
12/26/2003,84.917191,85.3125,83.985153,84.301559,60.371593,17095616
12/29/2003,84.765625,86.3125,84.421875,85.914063,61.526367,19784704
12/30/2003,87.464066,93.515625,85.78125,86.500778,61.946545,24877824
12/31/2003,86.328125,87.734375,86.328125,86.948441,62.26712,16057728
1/1/2004,87.46875,88.356247,87.234375,88.06797,63.068855,11811200
1/2/2004,88.28125,89.21875,87.75,88.543747,63.409603,17143168
1/5/2004,89.84375,92.890625,88.75,91.979691,65.870193,24806720
1/6/2004,92.96875,93.90625,88.00547,88.828125,63.613262,24549504
1/7/2004,89.8125,90.578125,87.394531,88.956253,63.704994,38803008
1/8/2004,89.394531,92.096878,89.394531,91.376564,65.438293,37550336
1/9/2004,93.75,95.3125,90.171875,90.946877,65.130577,48744256
1/12/2004,92.171875,92.171875,88.78125,89.377342,64.006546,22238464
1/13/2004,90.15625,90.765625,88.829689,90.525002,64.828423,22870912
